Country,Arrival by Region,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"MOLDOVA, REPUBLIC OF",South Asia,0.2,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MONACO,Africa,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.4,3.9,4.1,3.6,4.3,1.1,1.6,3.3
MONACO,Americas,33.0,31.0,46.0,43.0,42.0,44.0,37.0,32.0,24.0,25.0,29.0,34.0,41.0,35.0,27.0,31.0,33.0,38.0,46.0,46.0,39.6,38.0,37.7,41.2,45.7,4.3,13.1,42.4
MONACO,East Asia and the Pacific,13.0,12.0,14.0,12.0,12.0,19.0,13.0,12.0,10.0,13.0,12.0,11.0,12.0,13.0,10.0,12.0,15.0,16.0,17.0,16.0,16.0,13.2,12.8,11.8,13.9,2.2,1.0,5.3
MONACO,Europe,167.0,159.0,172.0,194.0,202.0,210.0,207.0,205.0,187.0,190.0,214.0,240.0,244.0,261.0,216.0,223.0,233.0,222.0,226.0,230.0,237.0,242.8,263.9,252.5,263.0,143.4,182.1,241.6
MONACO,Middle East,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,7.0,4.0,5.0,5.0,5.0,9.0,7.0,6.1,6.4,6.9,6.4,8.1,1.1,4.3,8.0
MONACO,Other not classified,17.0,20.0,22.0,24.0,16.0,20.0,7.0,6.0,9.0,16.0,25.0,22.0,23.0,5.0,6.0,5.0,6.0,7.0,26.0,26.0,29.2,31.5,29.5,31.6,28.0,7.2,16.3,26.5
MONGOLIA,Africa,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.2,0.3,0.3,1.0,0.8,0.6,0.4,0.6,1.1,0.8,1.0,0.8,0.8,0.7,0.8,1.0,1.1,0.2,0.1,0.6
MONGOLIA,Americas,0.0,0.0,0.0,4.3,6.2,7.1,7.6,8.0,6.9,12.2,12.9,14.8,15.4,15.8,14.2,16.5,19.9,20.0,18.9,17.6,18.6,20.5,22.2,23.6,24.9,1.4,1.7,10.1
MONGOLIA,East Asia and the Pacific,0.0,0.0,0.0,98.3,76.6,79.2,90.3,122.1,120.7,188.3,223.4,251.8,283.3,266.6,241.2,263.8,278.8,310.0,259.4,237.8,228.7,228.7,265.0,296.2,323.7,20.8,9.0,77.6
MONGOLIA,Europe,0.0,0.0,0.0,61.9,71.3,67.0,88.4,97.7,72.3,98.6,101.1,135.1,150.3,161.1,153.8,173.0,157.9,142.5,135.5,133.9,135.2,150.7,177.4,203.6,221.3,36.2,21.3,195.7
MONGOLIA,Middle East,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.5,0.6,0.6,0.6,0.7,0.6,0.7,0.7,0.8,0.9,1.0,1.3,2.3,0.0,0.4,0.6
MONGOLIA,South Asia,0.0,0.0,0.0,0.3,0.6,0.6,0.7,0.7,0.8,1.0,0.8,1.4,1.3,1.4,1.4,1.6,2.0,2.0,2.3,2.0,2.1,2.7,2.9,3.6,4.0,0.2,0.4,1.7
MONGOLIA,Other not classified,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONTENEGRO,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,2.3,3.2,3.7,4.1,0.7,3.8,7.2
MONTENEGRO,Americas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,7.0,9.0,9.0,8.0,11.0,13.0,13.0,13.0,20.0,26.3,30.2,37.5,44.7,54.4,5.3,28.2,55.3
MONTENEGRO,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,6.0,7.0,25.0,26.3,35.3,59.6,83.9,114.6,5.8,24.9,45.8
MONTENEGRO,Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,135.0,182.0,264.0,366.0,968.0,1013.0,1028.0,1067.0,1172.0,1227.0,1282.0,1302.0,1496.3,1591.7,1774.1,1940.3,2331.5,338.7,1492.5,1917.6
MONTENEGRO,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.3
MONTENEGRO,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,1.4,2.3,2.4,0.1,2.0,3.4
MONTENEGRO,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,5.0,6.0,5.0,7.0,11.0,18.0,22.0,1.0,8.1,1.5,1.5,1.8,2.6,0.2,0.8,4.8
MONTSERRAT,Americas,14.2,6.8,3.8,5.6,6.8,7.2,7.2,7.0,5.9,6.8,6.4,5.4,5.3,5.0,4.2,4.4,3.8,4.9,4.9,6.3,6.2,5.9,6.4,6.9,7.2,2.8,0.961,0.0
MONTSERRAT,Europe,2.7,1.6,1.1,1.5,2.2,2.6,2.5,2.8,2.4,3.2,3.2,2.5,2.4,2.3,2.0,1.6,1.5,2.3,2.2,2.4,2.6,2.4,2.7,2.9,2.8,1.6,0.563,0.0
MONTSERRAT,Other not classified,0.7,0.3,0.3,0.4,0.8,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.4,0.4,0.4,0.1,0.067,0.0
MOROCCO,Africa,66.0,76.0,78.0,81.0,88.0,89.0,97.0,92.0,103.0,123.0,144.0,165.0,193.0,214.0,223.0,256.0,290.6,316.7,330.6,344.4,354.7,385.8,405.4,437.7,412.5,101.8,131.6,288.9
MOROCCO,Americas,117.0,120.0,130.0,142.0,179.0,179.0,149.0,119.0,108.0,128.0,140.0,173.0,196.0,202.0,215.0,251.0,239.6,257.9,294.6,303.5,333.0,379.4,480.4,563.2,603.8,99.0,94.7,383.7
MOROCCO,East Asia and the Pacific,31.0,32.0,36.0,39.0,45.0,49.0,43.0,44.0,42.0,49.0,52.0,65.0,74.0,76.0,77.7,99.6,96.6,113.3,124.6,127.4,118.1,171.6,266.4,305.8,326.5,55.8,17.6,90.5
MOROCCO,Europe,1243.0,1337.0,1363.0,1467.0,1754.0,1919.0,1864.0,1869.0,1880.0,2310.0,2608.0,3025.0,3406.0,3564.0,3624.0,4144.9,4138.3,4106.8,4308.0,4440.6,4124.0,3930.6,4478.4,5144.8,5472.7,1096.9,959.2,4125.0
MOROCCO,Middle East,61.0,63.0,66.0,77.0,78.0,79.0,85.0,86.0,79.0,84.0,91.0,106.0,116.0,127.0,134.7,142.0,152.3,198.4,248.6,203.1,201.6,211.8,206.3,202.4,201.6,48.5,76.6,154.4
MOROCCO,South Asia,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,8.0,9.0,12.0,12.0,11.8,12.2,12.4,14.4,14.1,15.6,18.0,22.2,25.3,23.0,24.9,5.4,4.2,19.8
MOROCCO,Other not classified,1080.0,1062.0,1395.0,1286.0,1668.0,1959.0,2135.0,2237.0,2544.0,2777.0,2801.0,3015.0,3411.0,3684.0,4055.0,4382.6,4412.3,4367.7,4725.7,4848.3,5027.5,5230.3,5487.1,5611.8,5890.4,1370.4,2437.8,5806.6
MOZAMBIQUE,Africa,0.0,0.0,0.0,0.0,0.0,0.0,368.0,848.0,592.0,623.0,852.0,977.0,1043.0,1213.0,1443.0,1466.0,1584.0,1581.0,1411.0,1255.3,1275.0,1353.0,1193.9,2263.6,1391.8,613.0,380.7,0.0
MOZAMBIQUE,Americas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,6.0,12.0,14.0,19.0,39.0,46.0,102.0,107.0,135.0,121.0,107.5,76.0,68.0,60.5,114.6,124.7,64.2,32.1,0.0
MOZAMBIQUE,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,9.0,13.0,19.0,22.0,28.0,33.0,29.0,26.0,22.7,42.0,42.0,37.0,70.2,64.4,34.9,19.1,0.0
MOZAMBIQUE,Europe,0.0,0.0,0.0,0.0,0.0,0.0,37.0,54.0,43.0,57.0,48.0,55.0,66.0,162.0,193.0,219.0,273.0,444.0,397.0,352.8,213.0,221.0,195.0,369.8,426.6,228.1,111.0,0.0
MOZAMBIQUE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,86.0,25.0,34.0,39.0,118.0,6.0,7.0,21.0,16.0,17.0,15.0,12.2,28.0,31.0,27.2,51.7,25.5,18.4,5.9,0.0
MYANMAR,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.7,3.3,4.0,3.8,5.9,4.3,4.5,1.4,0.2,0.4
MYANMAR,Americas,9.0,14.0,15.0,13.0,13.0,15.0,17.0,18.0,16.0,20.0,21.0,23.0,19.0,16.0,19.0,21.0,28.0,48.0,67.3,81.9,93.0,102.5,99.7,86.9,88.0,20.5,0.8,3.8
MYANMAR,East Asia and the Pacific,66.0,98.0,114.0,120.0,126.0,129.0,122.0,124.0,116.0,142.0,130.0,148.0,143.0,124.0,676.0,688.0,680.0,848.0,1747.0,2719.0,4283.0,2459.0,2971.2,3136.7,3930.0,788.8,126.0,210.4
MYANMAR,Europe,34.0,51.0,55.0,52.0,52.0,55.0,57.0,65.0,60.0,65.0,68.0,81.0,73.0,41.0,53.0,66.0,88.0,139.0,168.3,200.4,225.0,254.5,259.4,201.9,202.7,63.0,2.1,7.7
MYANMAR,Middle East,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.4,4.7,6.0,7.2,6.5,5.7,6.0,1.9,0.2,0.8
MYANMAR,South Asia,1.0,2.0,2.0,11.0,6.0,6.0,7.0,7.0,12.0,12.0,11.0,9.0,10.0,10.0,12.0,14.0,17.0,19.0,55.0,72.0,70.0,80.3,100.5,115.9,132.9,27.8,1.7,10.3
MYANMAR,Other not classified,7.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMIBIA,Africa,0.0,351.0,384.0,469.0,0.0,0.0,536.0,592.0,526.0,0.0,602.0,629.0,690.0,676.0,724.0,714.0,784.0,826.6,912.9,1029.4,1083.3,1093.9,1090.5,1164.2,1251.8,112.0,162.7,255.6
NAMIBIA,Americas,0.0,8.0,9.0,12.0,0.0,0.0,9.0,10.0,12.0,0.0,12.0,16.0,19.0,29.0,27.0,26.0,25.0,26.6,29.1,31.2,34.3,37.4,43.0,39.3,38.2,6.1,6.0,17.6
NAMIBIA,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,5.0,6.0,10.0,11.0,11.0,12.0,13.8,16.9,20.1,19.0,21.3,18.6,17.5,23.6,1.9,1.5,5.5
NAMIBIA,Europe,0.0,94.0,101.0,121.0,0.0,0.0,112.0,141.0,142.0,0.0,146.0,167.0,195.0,204.0,206.0,219.0,194.0,198.2,199.7,221.8,233.7,297.5,311.6,305.7,255.6,45.4,58.9,155.0
NAMIBIA,Other not classified,0.0,8.0,8.0,12.0,0.0,0.0,13.0,12.0,11.0,0.0,14.0,17.0,19.0,12.0,12.0,14.0,12.0,13.6,17.5,17.4,17.5,19.1,35.7,30.5,26.8,4.2,3.7,27.3
NEPAL,Africa,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.2,1.3,0.0,0.0,2.8,3.0,2.1,0.0,0.0,1.4,1.4,5.5
NEPAL,Americas,32.0,33.0,39.0,47.0,51.0,53.0,43.0,25.0,25.0,30.0,26.0,28.0,41.0,42.0,42.0,50.0,62.5,67.2,59.5,61.4,54.2,72.9,105.2,109.1,110.3,24.5,26.6,93.8
NEPAL,East Asia and the Pacific,63.0,79.0,85.0,88.0,96.0,112.0,88.0,68.0,92.0,97.0,93.0,95.0,140.0,129.0,135.0,148.0,195.9,230.9,260.5,268.5,203.5,267.2,323.3,360.6,393.7,95.2,13.8,97.1
NEPAL,Europe,138.0,138.0,146.0,159.0,173.0,168.0,142.0,96.0,111.0,131.0,112.0,107.0,158.0,147.0,144.0,170.0,207.4,217.0,141.2,147.4,118.8,168.0,210.8,243.3,238.3,43.4,33.1,161.9
NEPAL,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,4.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.2,6.6
NEPAL,South Asia,129.0,140.0,149.0,166.0,169.0,128.0,86.0,84.0,108.0,125.0,139.0,137.0,168.0,150.0,151.0,178.0,236.0,261.8,240.5,198.7,142.5,209.4,249.8,302.0,352.5,62.4,72.1,248.0
NEPAL,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,19.0,25.0,32.0,50.0,28.0,23.7,95.8,114.0,17.1,32.6,48.9,158.2,102.4,1.8,1.7,1.9
NETHERLANDS,Africa,50.0,55.0,72.0,80.0,107.0,108.0,141.0,173.0,131.0,117.0,101.0,93.0,92.0,84.0,84.0,103.0,114.0,112.0,121.0,135.0,130.0,137.0,152.0,156.0,187.0,48.0,49.0,136.0
NETHERLANDS,Americas,721.0,664.0,900.0,1144.0,1162.0,1216.0,1203.0,1100.0,996.0,1131.0,1222.0,1325.0,1274.0,1068.0,1018.0,1223.0,1320.0,1323.0,1337.0,1431.0,1508.0,1646.0,2013.0,2072.0,2181.0,384.0,350.0,1540.0
NETHERLANDS,East Asia and the Pacific,496.0,521.0,720.0,717.0,700.0,723.0,678.0,731.0,622.0,754.0,749.0,723.0,738.0,668.0,673.0,770.0,850.0,949.0,1040.0,1164.0,1319.0,1303.0,1608.0,1579.0,1710.0,286.0,271.0,848.0
NETHERLANDS,Europe,5307.0,5340.0,6149.0,7371.0,7905.0,7957.0,7479.0,7592.0,7432.0,7644.0,7940.0,8598.0,8904.0,8285.0,8146.0,8787.0,9016.0,9296.0,10286.0,11195.0,12050.0,12742.0,14151.0,14974.0,16052.0,6547.0,5578.0,13539.0
NEW CALEDONIA,Africa,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.7,1.2,1.5,1.5,1.1,0.1,0.1,0.6
NEW CALEDONIA,Americas,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.9,2.1,2.0,2.0,2.5,0.7,0.1,1.3
NEW CALEDONIA,East Asia and the Pacific,58.0,59.0,70.0,70.0,65.0,72.0,70.0,68.0,65.0,66.0,68.0,66.0,68.0,64.0,63.0,65.0,68.0,65.0,60.0,62.0,67.0,70.1,73.9,74.2,79.0,18.0,3.6,41.4
NEW CALEDONIA,Europe,27.0,30.0,33.0,31.0,32.0,34.0,28.0,33.0,32.0,30.0,30.0,32.0,32.0,36.0,32.0,29.0,39.0,43.0,44.0,41.0,42.8,42.3,43.3,42.6,48.1,12.3,8.3,35.4
NEW CALEDONIA,Other not classified,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1
NEW ZEALAND,Africa,11.0,14.0,16.0,17.0,17.0,19.0,21.0,21.0,20.0,19.0,20.0,21.0,25.0,28.5,22.2,20.4,30.2,18.7,18.0,19.2,21.0,24.1,23.1,26.5,31.2,7.9,0.7,11.2
NEW ZEALAND,Americas,191.0,187.0,185.0,206.0,229.0,245.0,240.0,261.0,267.0,276.0,276.0,295.0,290.0,295.9,275.8,268.4,268.5,253.1,279.0,299.8,330.3,398.5,456.3,486.3,493.8,170.6,6.6,147.9
NEW ZEALAND,East Asia and the Pacific,905.0,983.0,942.0,887.0,958.0,1069.0,1159.0,1240.0,1260.0,1455.0,1469.0,1494.0,1530.0,1508.8,1561.7,1649.6,1695.0,1741.7,1857.0,1956.3,2173.4,2409.2,2521.9,2609.3,2609.7,567.0,179.2,1027.0
NEW ZEALAND,Europe,258.0,270.0,281.0,295.0,318.0,372.0,387.0,423.0,461.0,489.0,521.0,516.0,517.0,518.8,491.5,465.3,476.0,411.4,424.0,447.0,469.9,526.6,588.3,575.9,560.9,213.4,11.1,179.2
NEW ZEALAND,Middle East,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.3,15.2,16.1,16.2,13.3,14.0,13.9,15.2,17.2,19.0,18.6,17.8,4.6,1.6,6.8
NEW ZEALAND,South Asia,5.0,6.0,6.0,7.0,8.0,10.0,15.0,19.0,17.0,18.0,20.0,23.0,25.0,26.9,28.5,32.9,31.9,33.1,35.0,41.5,51.8,57.7,68.7,75.9,74.6,20.1,2.1,23.3
NEW ZEALAND,Other not classified,35.0,65.0,64.0,69.0,72.0,67.0,81.0,74.0,72.0,68.0,49.0,50.0,57.0,55.0,52.6,58.1,76.3,83.4,83.0,75.8,67.8,61.0,46.1,65.3,100.3,12.8,5.6,38.4
NICARAGUA,Africa,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9,1.2,1.1,0.8,0.7,0.4,0.6,0.3,0.2,3.5
NICARAGUA,Americas,247.0,267.0,322.0,365.0,424.0,437.0,432.0,417.0,464.0,553.0,619.0,623.0,672.0,714.0,770.0,847.0,894.0,1000.0,1031.7,1024.0,1091.6,1135.3,1155.3,711.9,750.3,243.3,201.6,697.0
NICARAGUA,East Asia and the Pacific,4.0,5.0,5.0,6.0,8.0,9.0,9.0,9.0,11.0,8.0,11.0,13.0,9.0,9.0,12.0,11.0,10.0,11.0,12.3,22.0,25.0,18.2,16.4,10.0,9.4,2.6,1.8,4.5
NICARAGUA,Europe,29.0,30.0,30.0,34.0,35.0,38.0,40.0,45.0,49.0,53.0,59.0,58.0,53.0,58.0,71.0,74.0,76.0,79.0,83.0,97.6,102.2,104.0,115.4,68.1,51.3,20.7,18.6,53.5
NICARAGUA,South Asia,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.7,2.3,2.2,1.5,1.3,0.9,0.7,0.2,0.2,0.5
NICARAGUA,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0,66.0,74.0,77.0,77.0,78.0,88.0,97.7,182.4,164.1,244.5,497.9,464.2,482.7,116.8,0.0,58.8
NIGER,Africa,7.0,33.0,34.0,20.0,27.0,28.0,35.0,26.0,37.0,38.0,35.0,36.0,24.0,47.0,42.0,48.0,53.0,56.8,69.5,75.9,75.8,85.9,92.7,88.6,108.4,48.2,0.0,0.0
NIGER,Americas,2.0,8.0,8.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,7.2,11.1,12.1,12.1,13.7,14.8,14.1,17.3,7.6,0.0,0.0
NIGER,East Asia and the Pacific,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,6.2,9.8,10.7,10.7,12.2,13.1,12.5,15.3,6.8,0.0,0.0
NIGER,Europe,7.0,23.0,23.0,14.0,9.0,14.0,14.0,10.0,14.0,15.0,16.0,17.0,18.0,18.0,16.0,18.0,20.0,24.0,32.8,35.9,35.9,40.6,43.8,41.9,51.2,22.8,0.0,0.0
NIGER,Other not classified,19.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIGERIA,Africa,738.0,867.0,910.0,955.0,1003.0,1051.0,1235.0,1451.0,1554.0,1825.0,1916.0,2108.0,3614.0,4015.0,4175.0,4185.0,872.0,1092.0,1281.0,1267.0,1584.4,1746.2,1395.7,1462.9,1464.3,405.4,418.3,426.7
NIGERIA,Americas,33.0,48.0,50.0,53.0,56.0,58.0,68.0,80.0,94.0,111.0,117.0,129.0,222.0,244.0,256.0,258.0,177.0,478.0,241.0,258.2,404.9,309.5,345.9,329.6,327.8,76.1,76.3,77.8
NIGERIA,East Asia and the Pacific,67.0,76.0,80.0,84.0,88.0,92.0,108.0,111.0,130.0,153.0,161.0,177.0,302.0,338.0,351.0,352.0,340.0,415.0,181.0,167.9,276.6,246.3,215.4,215.6,215.1,40.4,41.9,42.7
NIGERIA,Europe,157.0,190.0,200.0,210.0,221.0,230.0,270.0,317.0,373.0,438.0,460.0,506.0,867.0,964.0,1001.0,1003.0,449.0,699.0,319.0,357.0,594.4,367.4,460.0,459.1,458.3,74.9,77.3,78.8
NIGERIA,Middle East,14.0,21.0,22.0,23.0,24.0,25.0,29.0,35.0,41.0,48.0,50.0,55.0,95.0,105.0,110.0,111.0,38.0,113.0,62.0,66.0,99.2,81.0,78.3,76.9,78.8,34.8,35.9,36.6
NIGERIA,South Asia,21.0,28.0,29.0,31.0,32.0,34.0,36.0,45.0,53.0,62.0,65.0,72.0,124.0,137.0,143.0,143.0,213.0,221.0,98.0,105.3,170.6,169.9,108.0,107.7,107.4,21.7,22.2,22.7
NIGERIA,Other not classified,1.0,1.0,1.0,1.0,1.0,1.0,6.0,7.0,8.0,10.0,10.0,9.0,15.0,17.0,17.0,61.0,1676.0,1655.0,1856.0,2582.0,2887.2,2345.1,2578.7,2602.4,2709.1,556.1,574.4,585.9
NIUE,Americas,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.3,0.2,0.3,1.2,0.1,0.2,0.2,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0
NIUE,East Asia and the Pacific,2.0,1.4,1.6,1.5,1.6,1.6,1.1,1.4,2.2,2.2,2.3,2.6,3.0,3.9,3.6,4.2,4.4,4.6,6.4,6.9,7.3,8.3,9.1,0.0,0.0,0.0,0.0,0.0
NIUE,Europe,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.2,0.2,0.5,0.9,1.6,0.4,0.3,0.4,0.3,0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0
NIUE,Other not classified,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORTH MACEDONIA,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.9,0.6,1.4,1.7,1.2,0.2,0.5,1.5
NORTH MACEDONIA,Americas,4.0,6.0,5.0,9.0,15.0,17.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,11.0,10.6,13.0,13.2,15.4,16.0,21.4,25.4,27.3,4.3,12.2,29.8
NORTH MACEDONIA,East Asia and the Pacific,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,10.0,12.0,15.5,18.0,23.4,29.8,27.8,45.9,54.3,52.1,3.2,4.0,16.5
NORTH MACEDONIA,Europe,141.0,127.0,113.0,144.0,159.0,198.0,87.0,111.0,143.0,151.0,183.0,187.0,212.0,236.0,240.0,241.0,304.0,325.0,368.0,388.0,439.5,466.0,561.9,626.0,677.0,110.5,277.3,489.6
NORTH MACEDONIA,Other not classified,1.0,2.0,1.0,2.0,4.0,6.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORTHERN MARIANA ISLANDS,Americas,99.0,85.0,76.0,61.0,50.0,52.0,35.0,36.0,35.0,37.0,38.0,33.0,28.0,31.0,30.0,27.0,24.0,22.2,21.4,20.7,20.2,22.9,26.0,24.5,24.1,6.1,5.4,16.6
NORTHERN MARIANA ISLANDS,East Asia and the Pacific,574.0,648.0,615.0,425.0,449.0,474.0,407.0,437.0,423.0,495.0,465.0,399.0,356.0,357.0,316.0,346.0,310.0,371.3,402.1,425.8,454.1,503.9,629.2,490.4,459.1,82.5,7.2,78.6
NORTHERN MARIANA ISLANDS,Europe,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,8.0,7.0,5.0,6.0,6.6,13.0,11.6,3.2,2.4,2.7,2.0,1.6,0.2,0.0,0.2
NORTHERN MARIANA ISLANDS,Other not classified,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.9,2.3,1.6,1.1,1.5,1.8,1.0,2.2,0.2,0.1,1.2
NORWAY,Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,24.7,26.0,29.0,18.3,34.8,34.5,45.0,18.2,6.5,20.4
NORWAY,Americas,0.0,0.0,0.0,139.0,159.0,141.0,141.0,126.0,144.0,176.0,146.0,163.0,177.0,136.0,132.0,160.0,164.0,244.6,261.8,326.4,331.7,369.1,526.6,544.7,618.5,121.0,122.4,526.4
NORWAY,East Asia and the Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,41.0,37.0,32.0,29.0,25.0,28.0,27.0,378.1,491.7,489.0,654.2,785.6,962.9,663.8,665.6,73.0,32.2,214.3
NORWAY,Europe,0.0,0.0,0.0,3019.0,2965.0,2855.0,2817.0,2865.0,3009.0,3307.0,3508.0,3698.0,3939.0,3967.0,3943.0,4313.0,4471.0,3893.7,3999.7,4013.1,4346.4,4786.7,4727.7,4371.7,4461.8,1184.5,1274.2,4218.3
NORWAY,Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,29.5,0.0,0.0,0.0
NORWAY,South Asia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,58.6,0.0,0.0,0.0
